order_id,customer_id,order_date,segment,acquisition_channel,city,payment_type,order_amount,units,avg_discount,product_count,order_month,order_quarter
3410,2136,2024-01-15,vip,ads,Kaohsiung,atm,11914.5,4,0.03333333333333333,2,1,1
3411,1596,2024-11-30,vip,partner,Taichung,card,8715.25,4,0.07500000000000001,2,11,4
3412,132,2024-08-07,new,organic,Taichung,card,923.4,1,0.1,1,8,3
3413,1735,2025-02-06,new,referral,Taoyuan,wallet,12495.8,4,0.05,2,2,1
3414,1943,2025-12-25,vip,partner,Taoyuan,atm,19855.0,9,0.0625,4,12,4
3415,2170,2025-06-05,growth,social,Tainan,atm,572.0,1,0.0,1,6,2
3416,1281,2024-07-03,growth,organic,Taoyuan,atm,3770.0,1,0.0,1,7,3
3417,2201,2024-10-18,new,referral,Taichung,card,1642.0,1,0.0,1,10,4
3418,1812,2025-05-25,growth,ads,Tainan,atm,10406.0,4,0.05000000000000001,3,5,2
3419,1710,2024-11-16,new,ads,Taoyuan,card,3692.0499999999997,2,0.025,2,11,4
3420,215,2024-05-05,growth,social,Taipei,atm,283.0,1,0.0,1,5,2
3421,1223,2024-02-21,growth,partner,Taipei,atm,765.0,1,0.0,1,2,1
3422,920,2024-09-29,vip,ads,Taoyuan,atm,18425.55,6,0.05,4,9,3
3423,2439,2024-10-05,growth,ads,Taipei,atm,1224.0,2,0.2,1,10,4
3424,326,2024-08-08,growth,ads,Tainan,card,9218.6,4,0.03333333333333333,3,8,3
3425,1865,2024-03-31,growth,organic,Tainan,card,7881.6,2,0.07500000000000001,2,3,1
3426,2286,2024-01-19,new,social,Kaohsiung,atm,1443.6000000000001,1,0.1,1,1,1
3427,2443,2025-05-16,vip,referral,Taichung,cod,3817.8,2,0.1,1,5,2
3428,1860,2024-04-29,new,ads,Kaohsiung,card,2376.9,1,0.1,1,4,2
3429,1378,2025-01-29,new,referral,Taipei,wallet,4398.0,2,0.0,2,1,1
3431,246,2024-01-04,growth,partner,Taipei,wallet,8614.0,3,0.0,2,1,1
3432,835,2024-11-20,growth,social,Taipei,atm,245.70000000000002,1,0.1,1,11,4
3433,2408,2024-04-17,vip,social,Hsinchu,atm,16694.3,6,0.0875,4,4,2
3435,1212,2024-08-11,growth,referral,Kaohsiung,atm,11681.3,3,0.05,2,8,3
3436,965,2025-12-31,growth,social,Kaohsiung,card,6701.9,3,0.09999999999999999,3,12,4
3437,374,2024-08-16,new,organic,Kaohsiung,card,2132.0,1,0.0,1,8,3
3438,2342,2024-11-15,growth,referral,Tainan,card,1527.0,1,0.0,1,11,4
3439,2306,2025-08-04,growth,referral,Taichung,atm,3702.75,2,0.175,2,8,3
3440,62,2024-11-23,growth,social,Taoyuan,wallet,2304.0,4,0.03333333333333333,3,11,4
3441,661,2024-09-05,vip,referral,Hsinchu,card,13024.0,4,0.05000000000000001,3,9,3
3442,2468,2025-11-06,growth,partner,Kaohsiung,cod,8534.85,4,0.08333333333333333,3,11,4
3443,64,2025-09-18,growth,ads,Taoyuan,card,1875.6000000000001,1,0.1,1,9,3
3444,104,2024-09-20,growth,referral,Taichung,card,641.0,1,0.0,1,9,3
3445,348,2024-07-06,vip,ads,Kaohsiung,wallet,19610.0,6,0.0,3,7,3
3446,2399,2025-09-18,growth,social,Taipei,card,3136.8,2,0.07500000000000001,2,9,3
3447,1748,2024-08-06,growth,ads,Taoyuan,atm,8182.4,3,0.05000000000000001,3,8,3
3448,1023,2024-07-28,growth,ads,Taoyuan,cod,6011.9,3,0.03333333333333333,3,7,3
3449,1603,2025-11-18,growth,ads,Tainan,card,2582.2000000000003,3,0.05,2,11,4
3450,2240,2025-11-14,new,social,Taipei,card,394.2,1,0.1,1,11,4
3451,702,2025-09-12,growth,ads,Tainan,card,5880.65,4,0.075,4,9,3
3452,2346,2025-11-18,new,ads,Kaohsiung,card,8860.65,3,0.05,2,11,4
3453,1457,2024-03-14,vip,organic,Kaohsiung,cod,2258.15,1,0.05,1,3,1
3454,1730,2024-09-09,growth,social,Taichung,card,4298.0,1,0.0,1,9,3
3455,1386,2025-09-29,new,referral,Kaohsiung,card,3311.7,1,0.05,1,9,3
3456,1359,2025-09-03,new,ads,Tainan,wallet,10450.8,4,0.049999999999999996,2,9,3
3457,218,2024-09-06,growth,social,Taoyuan,wallet,2121.0,1,0.0,1,9,3
3459,182,2024-10-12,new,referral,Taipei,card,3311.7,1,0.05,1,10,4
3460,2023,2025-12-30,growth,referral,Hsinchu,atm,7734.0,2,0.0,1,12,4
3461,776,2025-12-10,new,ads,Tainan,wallet,3561.7,2,0.1,2,12,4
3462,196,2025-07-24,new,social,Taoyuan,wallet,4549.0,1,0.0,1,7,3
3463,1194,2024-06-21,new,organic,Taipei,card,310.25,1,0.15,1,6,2
3464,828,2025-06-08,new,referral,Taichung,card,2493.7,2,0.07500000000000001,2,6,2
3466,1573,2025-08-18,new,social,Taoyuan,atm,4466.7,1,0.1,1,8,3
3467,1156,2024-11-24,vip,social,Taichung,card,16940.65,5,0.09999999999999999,3,11,4
3468,645,2025-01-20,new,ads,Taipei,atm,1299.6,1,0.05,1,1,1
3469,1040,2024-05-18,new,social,Hsinchu,card,3122.6499999999996,2,0.025,2,5,2
3470,1190,2025-04-22,new,ads,Kaohsiung,card,2025.3999999999999,1,0.05,1,4,2
3471,326,2025-05-28,growth,ads,Tainan,card,3602.95,3,0.09999999999999999,3,5,2
3472,438,2024-09-03,growth,social,Tainan,wallet,5895.7,4,0.037500000000000006,4,9,3
3473,2446,2024-01-02,growth,social,Hsinchu,card,8953.2,5,0.06666666666666667,3,1,1
3474,1015,2025-11-06,new,ads,Taoyuan,wallet,4412.75,1,0.05,1,11,4
3475,1354,2024-11-02,vip,social,Taoyuan,wallet,9268.2,6,0.10000000000000002,3,11,4
3477,1175,2025-02-22,growth,ads,Tainan,atm,3594.6,3,0.07500000000000001,2,2,1
3478,974,2024-07-21,growth,social,Kaohsiung,card,9416.2,3,0.05000000000000001,3,7,3
3479,1465,2024-09-24,new,social,Kaohsiung,cod,3392.45,1,0.05,1,9,3
3480,2113,2025-07-06,new,partner,Taipei,card,2484.0,1,0.1,1,7,3
3481,264,2024-08-01,new,social,Taichung,card,117.8,1,0.05,1,8,3
3482,571,2024-09-06,growth,referral,Taipei,card,6114.8,3,0.016666666666666666,3,9,3
3483,1494,2024-02-21,new,social,Kaohsiung,card,1026.0,1,0.0,1,2,1
3484,2021,2025-06-11,growth,organic,Kaohsiung,card,4098.099999999999,3,0.1,2,6,2
3485,768,2025-05-13,new,ads,Taoyuan,card,207.0,1,0.0,1,5,2
3486,532,2024-08-04,new,ads,Taoyuan,card,170.1,1,0.1,1,8,3
3487,24,2025-02-17,growth,social,Hsinchu,atm,4337.7,2,0.05,2,2,1
3488,2097,2025-01-12,new,ads,Tainan,card,2621.0,1,0.0,1,1,1
3489,2179,2025-12-21,growth,organic,Taichung,card,9897.099999999999,3,0.05,2,12,4
3490,2429,2025-03-25,new,referral,Taipei,atm,4143.75,3,0.06666666666666667,3,3,1
3491,405,2024-12-27,growth,referral,Taichung,card,572.0,1,0.0,1,12,4
3492,748,2024-12-30,vip,organic,Hsinchu,atm,7618.9,3,0.05,2,12,4
3493,134,2024-07-27,new,social,Kaohsiung,wallet,1337.6,1,0.05,1,7,3
3494,934,2025-02-09,new,ads,Taoyuan,card,356.5,2,0.1,2,2,1
3495,820,2025-01-13,growth,referral,Taipei,card,3931.5,4,0.05,4,1,1
3496,556,2024-03-06,vip,social,Taichung,card,6737.4,3,0.016666666666666666,3,3,1
3497,2252,2024-11-15,vip,organic,Taichung,wallet,14008.05,4,0.06666666666666667,3,11,4
3498,2014,2024-04-13,new,ads,Taipei,card,591.0,2,0.0,2,4,2
3499,100,2024-04-27,growth,ads,Hsinchu,card,2448.0499999999997,2,0.025,2,4,2
3500,2066,2024-04-10,growth,social,Taichung,wallet,2227.85,1,0.15,1,4,2
3501,1170,2024-12-11,growth,partner,Hsinchu,card,5022.15,4,0.06666666666666667,3,12,4
3502,315,2025-02-28,growth,ads,Tainan,card,2728.4,1,0.05,1,2,1
3503,1181,2025-01-27,new,ads,Hsinchu,wallet,4762.8,2,0.025,2,1,1
3504,42,2025-10-08,growth,social,Taipei,card,878.4,1,0.1,1,10,4
3505,2005,2024-12-09,vip,referral,Taoyuan,atm,410.0,1,0.0,1,12,4
3506,443,2025-09-27,vip,referral,Kaohsiung,atm,2483.35,2,0.07500000000000001,2,9,3
3507,2408,2024-12-02,vip,social,Hsinchu,card,6132.0,3,0.2,1,12,4
3508,693,2025-08-10,new,ads,Tainan,card,726.75,1,0.05,1,8,3
3509,680,2024-10-07,growth,ads,Kaohsiung,atm,1299.6,1,0.05,1,10,4
3510,515,2024-02-09,new,social,Taoyuan,wallet,4993.0,3,0.07500000000000001,2,2,1
3511,2242,2025-11-05,growth,referral,Hsinchu,atm,5082.1,2,0.05,2,11,4
3512,2269,2024-10-05,new,organic,Tainan,card,2984.4,2,0.1,2,10,4
3513,2407,2025-08-25,growth,social,Hsinchu,wallet,9016.0,4,0.13333333333333333,3,8,3
3514,732,2025-03-24,new,organic,Taipei,card,3289.45,2,0.025,2,3,1
3515,1112,2025-02-17,new,referral,Hsinchu,card,1231.2,1,0.1,1,2,1
3516,348,2025-07-21,vip,ads,Kaohsiung,atm,16095.1,5,0.07500000000000001,2,7,3
3517,2129,2024-05-31,new,social,Tainan,cod,8529.05,3,0.06666666666666667,3,5,2
3518,641,2024-02-25,vip,organic,Kaohsiung,wallet,6711.8,5,0.0625,4,2,1
3519,1567,2024-10-10,new,partner,Taipei,atm,5506.4,2,0.025,2,10,4
3520,2101,2025-06-04,new,referral,Hsinchu,atm,1901.6000000000001,1,0.2,1,6,2
3521,1778,2024-12-22,growth,social,Kaohsiung,atm,9882.25,4,0.09999999999999999,3,12,4
3522,2127,2025-05-15,vip,organic,Taoyuan,wallet,21107.8,7,0.05,4,5,2
3523,689,2024-05-11,vip,referral,Taichung,atm,9441.25,4,0.08333333333333333,3,5,2
3524,2397,2025-08-12,new,social,Taoyuan,atm,4161.15,2,0.07500000000000001,2,8,3
3525,2355,2024-03-25,growth,organic,Tainan,cod,2320.2000000000003,1,0.1,1,3,1
3526,1201,2025-05-19,new,ads,Taoyuan,card,2210.0,1,0.0,1,5,2
3527,480,2025-10-12,new,ads,Taipei,card,410.0,1,0.0,1,10,4
3528,1284,2025-04-22,growth,organic,Hsinchu,wallet,11220.9,4,0.03333333333333333,3,4,2
3529,2149,2024-01-12,new,social,Hsinchu,atm,2641.0,1,0.0,1,1,1
3530,835,2024-02-04,growth,social,Taipei,atm,5097.8,3,0.05,2,2,1
3531,1683,2024-06-18,growth,social,Hsinchu,card,6477.8,3,0.09999999999999999,3,6,2
3532,914,2025-11-17,vip,ads,Taipei,atm,14333.6,4,0.05,2,11,4
3533,2417,2024-12-02,new,referral,Taipei,atm,1221.6000000000001,1,0.2,1,12,4
3534,2134,2024-01-04,vip,social,Taipei,card,4777.2,2,0.1,1,1,1
3535,1087,2025-01-09,new,ads,Taoyuan,atm,2622.0,1,0.05,1,1,1
3536,638,2025-12-04,new,organic,Kaohsiung,wallet,3882.7,2,0.07500000000000001,2,12,4
3537,2112,2024-05-15,growth,social,Taoyuan,atm,6449.0,2,0.0,2,5,2
3538,1604,2024-12-09,vip,social,Taoyuan,card,4897.35,3,0.07500000000000001,2,12,4
3539,2273,2024-12-19,new,social,Hsinchu,wallet,372.3,1,0.15,1,12,4
3540,73,2024-02-15,new,ads,Kaohsiung,card,10383.1,3,0.05000000000000001,3,2,1
3541,1758,2025-11-14,growth,social,Kaohsiung,card,3266.6,4,0.06666666666666667,2,11,4
3542,1955,2025-08-04,growth,ads,Taoyuan,card,6013.849999999999,3,0.06666666666666667,3,8,3
3543,965,2025-07-23,growth,social,Kaohsiung,atm,1696.8000000000002,1,0.2,1,7,3
3544,486,2024-07-04,new,referral,Kaohsiung,card,7080.0,3,0.06666666666666667,3,7,3
3545,1775,2025-11-30,new,referral,Tainan,atm,2341.85,2,0.125,2,11,4
3546,1065,2024-11-15,new,ads,Taipei,atm,11832.0,3,0.0,1,11,4
3547,2053,2025-10-22,growth,referral,Taichung,cod,4846.0,3,0.05,2,10,4
3548,1538,2024-01-25,new,referral,Kaohsiung,card,2191.2999999999997,1,0.15,1,1,1
3549,785,2024-08-20,new,ads,Taoyuan,card,457.6,1,0.2,1,8,3
3550,533,2025-08-27,growth,organic,Taoyuan,atm,4381.2,4,0.1,2,8,3
3551,513,2024-08-11,growth,social,Taoyuan,card,1770.55,1,0.15,1,8,3
3552,844,2024-11-11,vip,social,Taoyuan,card,2576.35,1,0.15,1,11,4
3554,513,2025-08-05,growth,social,Taoyuan,wallet,2639.0499999999997,2,0.125,2,8,3
3555,680,2025-01-05,growth,ads,Kaohsiung,wallet,4121.3,3,0.03333333333333333,3,1,1
3556,1213,2024-01-09,new,referral,Taipei,card,1368.0,1,0.0,1,1,1
3557,1322,2025-05-04,new,ads,Tainan,wallet,3867.0,1,0.0,1,5,2
3558,2142,2024-05-22,new,social,Tainan,card,11466.5,3,0.025,2,5,2
3559,1279,2024-06-28,growth,partner,Taoyuan,card,10891.3,4,0.11666666666666665,3,6,2
3560,2457,2025-12-20,growth,organic,Tainan,card,6620.299999999999,3,0.049999999999999996,3,12,4
3561,402,2025-06-13,new,social,Tainan,card,9397.95,3,0.016666666666666666,3,6,2
3562,2173,2024-09-13,growth,ads,Kaohsiung,card,9145.65,5,0.05000000000000001,3,9,3
3563,1117,2024-06-30,growth,social,Tainan,atm,12429.2,3,0.1,2,6,2
3564,1588,2024-07-22,new,social,Taichung,wallet,7253.35,3,0.075,2,7,3
3565,1604,2024-02-13,vip,social,Taoyuan,atm,14292.65,5,0.125,4,2,1
3566,147,2025-11-10,new,social,Kaohsiung,wallet,2978.1000000000004,3,0.07500000000000001,2,11,4
3567,869,2025-01-27,new,referral,Kaohsiung,atm,1365.5,2,0.025,2,1,1
3568,1313,2025-01-10,new,ads,Hsinchu,cod,3746.7999999999997,1,0.05,1,1,1
3569,109,2024-12-20,growth,ads,Taipei,wallet,5291.749999999999,2,0.07500000000000001,2,12,4
3570,1409,2025-10-18,growth,social,Taoyuan,card,11550.3,4,0.07500000000000001,2,10,4
3571,1677,2024-12-08,new,referral,Tainan,card,1527.0,1,0.0,1,12,4
3572,288,2024-11-23,new,ads,Tainan,card,10630.8,3,0.03333333333333333,3,11,4
3573,1584,2024-02-10,new,referral,Taipei,atm,3549.6,1,0.1,1,2,1
3574,312,2024-09-12,new,social,Taipei,cod,858.6,1,0.1,1,9,3
3575,1839,2024-07-16,new,social,Hsinchu,wallet,2521.2999999999997,1,0.05,1,7,3
3576,714,2024-05-20,vip,referral,Tainan,wallet,8381.7,3,0.06666666666666667,3,5,2
3577,589,2025-04-04,new,ads,Taichung,atm,3348.0,2,0.0,1,4,2
3578,1303,2025-10-25,new,ads,Taipei,atm,1674.0,1,0.0,1,10,4
3579,452,2024-12-29,growth,ads,Taichung,card,779.0,2,0.05,1,12,4
3580,2242,2024-03-27,growth,referral,Hsinchu,card,3581.5,1,0.05,1,3,1
3581,2105,2024-11-15,growth,referral,Taipei,cod,1408.0,1,0.0,1,11,4
3582,505,2025-08-24,new,ads,Tainan,wallet,5913.0,2,0.1,2,8,3
3583,2181,2024-11-13,new,partner,Taoyuan,card,254.70000000000002,1,0.1,1,11,4
3584,917,2025-01-04,vip,social,Taoyuan,atm,15179.2,4,0.03333333333333333,3,1,1
3585,513,2024-07-18,growth,social,Taoyuan,card,1267.2,1,0.1,1,7,3
3586,1460,2024-03-18,growth,ads,Taichung,cod,7764.0,2,0.0,1,3,1
3587,691,2024-09-21,growth,referral,Taoyuan,card,9447.65,6,0.05,4,9,3
3588,1431,2025-11-03,new,referral,Taipei,card,4941.200000000001,2,0.05,2,11,4
3589,1812,2024-03-21,growth,ads,Tainan,atm,4481.65,2,0.025,2,3,1
3590,1156,2025-04-21,vip,social,Taichung,wallet,10772.6,5,0.10000000000000002,3,4,2
3591,184,2024-04-24,new,ads,Taichung,cod,1674.0,1,0.0,1,4,2
3592,1173,2024-05-24,vip,social,Hsinchu,card,19419.8,6,0.07500000000000001,4,5,2
3594,927,2024-06-23,new,social,Kaohsiung,card,3194.3,2,0.025,2,6,2
3595,1351,2024-11-12,new,partner,Hsinchu,atm,1688.4,2,0.1,1,11,4
3596,1245,2025-04-28,new,organic,Taichung,atm,3948.25,1,0.15,1,4,2
3597,2360,2024-07-10,new,referral,Taichung,wallet,2210.0,1,0.0,1,7,3
3598,1686,2025-04-08,new,referral,Taichung,atm,2788.8,1,0.2,1,4,2
3599,1354,2025-10-25,vip,social,Taoyuan,atm,8626.2,3,0.05,2,10,4
3601,1673,2025-06-08,growth,ads,Taoyuan,card,11883.65,4,0.09999999999999999,3,6,2
3602,850,2025-12-17,new,social,Taoyuan,card,5520.0,2,0.0,1,12,4
3603,2183,2025-04-28,growth,ads,Tainan,atm,16828.7,4,0.03333333333333333,3,4,2
3604,108,2025-03-07,new,referral,Taoyuan,wallet,8649.0,2,0.1,1,3,1
3605,695,2024-04-27,vip,social,Kaohsiung,wallet,4516.3,2,0.05,1,4,2
3606,900,2024-07-29,new,referral,Taoyuan,cod,9676.5,5,0.08333333333333333,3,7,3
3607,2232,2024-04-29,new,social,Taichung,wallet,3762.0,1,0.05,1,4,2
3608,524,2024-02-16,vip,ads,Taipei,card,6202.549999999999,4,0.07500000000000001,2,2,1
3609,2279,2024-01-19,new,social,Tainan,atm,1814.6,2,0.07500000000000001,2,1,1
3610,134,2025-06-28,new,social,Kaohsiung,wallet,10965.2,4,0.049999999999999996,3,6,2
3611,1642,2025-01-20,growth,ads,Hsinchu,wallet,5610.7,4,0.05,2,1,1
3612,872,2024-12-24,new,ads,Taoyuan,wallet,6001.599999999999,4,0.075,4,12,4
3613,1772,2024-01-12,new,ads,Tainan,atm,5900.05,3,0.06666666666666667,3,1,1
3614,845,2025-10-23,new,organic,Taipei,cod,5969.4,2,0.025,2,10,4
3615,943,2024-01-25,growth,social,Kaohsiung,cod,572.0,1,0.0,1,1,1
3616,1984,2025-12-05,vip,organic,Kaohsiung,cod,6717.6,2,0.1,1,12,4
3618,2445,2024-08-22,growth,ads,Kaohsiung,card,3348.0,2,0.0,1,8,3
3619,480,2025-01-26,new,ads,Taipei,card,3970.4,1,0.2,1,1,1
3620,699,2024-04-17,new,referral,Taipei,atm,2084.0,1,0.0,1,4,2
3621,262,2024-09-25,growth,social,Tainan,cod,5386.45,3,0.11666666666666665,3,9,3
3622,447,2024-03-22,growth,social,Tainan,card,4963.0,1,0.0,1,3,1
3623,2240,2024-01-12,new,social,Taipei,cod,4687.5,2,0.025,2,1,1
3624,1515,2024-10-27,growth,referral,Hsinchu,wallet,7665.0,3,0.0,1,10,4
3625,1232,2024-04-02,growth,referral,Kaohsiung,card,9359.2,4,0.10000000000000002,2,4,2
3626,1732,2025-11-22,growth,ads,Kaohsiung,atm,2320.2000000000003,1,0.1,1,11,4
3627,291,2025-12-16,growth,ads,Taichung,card,1589.6,4,0.075,2,12,4
3628,1882,2025-06-12,new,ads,Taipei,card,131.0,1,0.0,1,6,2
3629,236,2024-10-12,vip,ads,Taichung,atm,11513.05,3,0.05,2,10,4
3630,1991,2025-02-17,new,referral,Taichung,atm,378.70000000000005,2,0.05,2,2,1
3631,736,2025-04-03,growth,ads,Tainan,card,4174.099999999999,2,0.1,2,4,2
3632,2145,2025-08-30,growth,referral,Hsinchu,cod,2493.3,2,0.075,2,8,3
3633,673,2025-07-15,new,referral,Hsinchu,cod,12317.9,3,0.025,2,7,3
3634,2324,2024-03-16,new,ads,Kaohsiung,wallet,4108.75,2,0.05,2,3,1
3635,1429,2025-01-26,new,ads,Tainan,card,1408.0,1,0.0,1,1,1
3636,1662,2024-12-05,growth,ads,Taoyuan,card,4489.7,2,0.15,1,12,4
3637,2440,2025-04-30,new,referral,Tainan,atm,2210.0,1,0.0,1,4,2
3638,2093,2024-01-03,growth,social,Kaohsiung,card,15684.0,4,0.0,2,1,1
3639,83,2025-10-26,new,ads,Taipei,atm,273.0,1,0.0,1,10,4
3640,828,2024-03-01,new,referral,Taichung,card,1621.8,2,0.15,1,3,1
3641,2138,2024-11-21,growth,referral,Kaohsiung,card,4125.9,2,0.025,2,11,4
3642,1873,2024-05-06,new,ads,Taichung,atm,1989.0,1,0.1,1,5,2
3643,1568,2025-10-29,new,social,Kaohsiung,card,1828.75,1,0.05,1,10,4
3644,693,2025-05-21,new,ads,Tainan,wallet,1621.8,2,0.15,1,5,2
3645,2312,2025-04-08,growth,social,Taoyuan,wallet,2274.1,2,0.125,2,4,2
3646,311,2024-11-15,growth,referral,Taichung,card,878.4,1,0.1,1,11,4
3647,1222,2025-12-05,growth,social,Taoyuan,card,2982.0,4,0.15000000000000002,2,12,4
3648,2229,2025-08-22,vip,referral,Taoyuan,card,8542.8,5,0.07500000000000001,2,8,3
3649,383,2024-04-10,vip,social,Tainan,atm,14323.6,5,0.10000000000000002,3,4,2
3650,342,2024-10-02,new,social,Taoyuan,cod,8461.65,2,0.05,2,10,4
3651,1271,2024-10-12,growth,referral,Taipei,card,2358.9,1,0.1,1,10,4
3652,413,2025-10-04,new,ads,Taoyuan,card,626.05,1,0.05,1,10,4
3653,1977,2025-06-22,new,organic,Taoyuan,cod,6006.15,4,0.0625,4,6,2
3654,1994,2025-12-14,growth,ads,Taipei,card,3700.8,2,0.05,2,12,4
3655,370,2024-04-24,new,organic,Taipei,cod,6147.3,4,0.075,2,4,2
3656,380,2024-05-07,new,organic,Taipei,card,6262.6,2,0.025,2,5,2
3657,530,2024-01-14,growth,ads,Tainan,atm,2279.0,1,0.0,1,1,1
3658,407,2025-03-25,vip,referral,Kaohsiung,atm,4412.75,1,0.05,1,3,1
3659,366,2024-10-02,new,organic,Kaohsiung,card,3867.0,1,0.0,1,10,4
3660,547,2025-12-27,new,ads,Tainan,wallet,572.0,2,0.0,2,12,4
3661,282,2025-02-16,new,partner,Taipei,card,131.0,1,0.0,1,2,1
3662,512,2024-02-04,growth,partner,Hsinchu,card,2454.8,2,0.05,2,2,1
3664,1622,2025-05-01,vip,referral,Taipei,atm,5970.4,3,0.1,2,5,2
3665,447,2025-04-29,growth,social,Tainan,atm,13818.150000000001,7,0.0625,4,4,2
3666,1876,2025-05-24,growth,ads,Taichung,atm,8964.4,4,0.07500000000000001,4,5,2
3667,872,2024-11-15,new,ads,Taoyuan,card,2051.1,1,0.1,1,11,4
3668,1078,2024-09-10,growth,referral,Taipei,wallet,1894.6000000000001,2,0.1,2,9,3
3669,1159,2024-01-09,new,ads,Taipei,card,1527.0,1,0.0,1,1,1
3670,1967,2024-12-02,new,social,Kaohsiung,wallet,13241.599999999999,5,0.03333333333333333,3,12,4
3671,1858,2024-09-27,vip,social,Hsinchu,card,5569.35,2,0.075,2,9,3
3672,1254,2024-01-17,growth,social,Taoyuan,card,2578.0,1,0.0,1,1,1
3673,1300,2024-09-09,new,social,Taichung,atm,11580.05,6,0.15,3,9,3
3674,549,2024-08-26,new,social,Taichung,card,6877.4,4,0.025,2,8,3
3675,976,2025-01-20,new,ads,Kaohsiung,wallet,2139.3,1,0.1,1,1,1
3676,1044,2024-05-08,new,referral,Taipei,card,2132.0,1,0.0,1,5,2
3678,2212,2025-04-27,growth,ads,Taipei,cod,4332.0,1,0.05,1,4,2
3679,210,2025-02-02,new,partner,Kaohsiung,wallet,8038.0,2,0.05,2,2,1
3680,2187,2025-05-03,vip,social,Tainan,card,4278.6,2,0.1,1,5,2
3681,1659,2025-03-11,new,social,Taoyuan,atm,4735.0,2,0.025,2,3,1
3682,940,2024-05-29,new,ads,Tainan,card,1828.75,1,0.05,1,5,2
3683,603,2025-06-20,new,ads,Hsinchu,card,2139.3,1,0.1,1,6,2
3684,1230,2025-12-12,growth,referral,Kaohsiung,card,4564.75,1,0.05,1,12,4
3685,1499,2025-08-06,new,referral,Tainan,wallet,1658.6000000000001,2,0.125,2,8,3
3686,473,2024-11-25,growth,ads,Taipei,card,1980.0,2,0.0,2,11,4
3687,277,2024-06-16,new,ads,Hsinchu,atm,2508.95,1,0.05,1,6,2
3688,44,2025-02-03,vip,referral,Kaohsiung,cod,18014.6,7,0.05,4,2,1
3689,473,2024-10-15,growth,ads,Taipei,card,12682.45,3,0.025,2,10,4
3692,1691,2025-02-12,new,referral,Taipei,card,416.09999999999997,1,0.05,1,2,1
3693,2482,2025-11-29,new,ads,Taoyuan,wallet,4854.6,2,0.1,2,11,4
3694,2272,2025-08-24,new,ads,Taipei,atm,1368.0,1,0.0,1,8,3
3696,717,2024-11-06,new,referral,Tainan,atm,2083.0,1,0.0,1,11,4
3697,129,2025-08-14,growth,organic,Taipei,wallet,4560.0,1,0.0,1,8,3
3698,361,2025-12-22,growth,partner,Taipei,card,6362.1,2,0.025,2,12,4
3699,1637,2025-10-19,vip,social,Hsinchu,card,6613.6,3,0.07500000000000001,2,10,4
3700,2437,2025-09-06,new,referral,Tainan,atm,2255.9,1,0.15,1,9,3
3701,320,2024-11-20,vip,social,Taichung,card,12202.45,3,0.025,2,11,4
3702,695,2024-09-04,vip,social,Kaohsiung,card,7544.0,3,0.07500000000000001,2,9,3
3703,1875,2025-05-26,growth,social,Taichung,atm,4258.8,2,0.05,2,5,2
3704,2193,2025-04-03,new,ads,Taoyuan,cod,2165.0499999999997,1,0.05,1,4,2
3705,523,2025-12-06,new,ads,Kaohsiung,card,2014.9499999999998,1,0.05,1,12,4
3706,2428,2024-08-09,growth,ads,Kaohsiung,cod,15789.3,4,0.03333333333333333,2,8,3
3707,2397,2025-12-31,new,social,Taoyuan,wallet,8443.3,2,0.05,2,12,4
3708,1893,2024-11-10,growth,ads,Tainan,wallet,858.6,1,0.1,1,11,4
3709,471,2025-02-20,vip,social,Taoyuan,wallet,17569.0,6,0.09999999999999999,2,2,1
3710,1745,2024-01-20,new,partner,Taoyuan,card,765.0,1,0.0,1,1,1
3711,1633,2024-12-23,new,ads,Taoyuan,atm,3082.0,2,0.025,2,12,4
3712,1683,2024-03-17,growth,social,Hsinchu,card,2132.0,1,0.0,1,3,1
3713,103,2024-09-17,new,social,Taichung,card,410.0,1,0.0,1,9,3
3714,198,2025-08-14,growth,social,Taoyuan,cod,974.6999999999999,1,0.05,1,8,3
3715,1959,2024-02-25,vip,partner,Tainan,cod,10614.15,3,0.05000000000000001,3,2,1
3716,2428,2024-01-27,growth,ads,Kaohsiung,card,2132.0,1,0.0,1,1,1
3717,1547,2024-12-08,new,ads,Kaohsiung,atm,765.0,1,0.0,1,12,4
3718,471,2025-08-22,vip,social,Taoyuan,wallet,19949.8,7,0.08333333333333333,3,8,3
3719,1854,2025-07-31,new,organic,Hsinchu,atm,189.0,1,0.0,1,7,3
3720,1887,2025-11-29,growth,social,Taipei,card,11286.0,3,0.05,1,11,4
3721,714,2024-08-03,vip,referral,Tainan,wallet,9919.1,4,0.06666666666666667,3,8,3
3722,361,2024-05-05,growth,partner,Taipei,card,5457.0,4,0.08333333333333333,3,5,2
3723,1485,2025-10-15,growth,social,Tainan,cod,576.9,1,0.1,1,10,4
3725,267,2024-12-26,new,ads,Taipei,atm,5244.0,2,0.05,1,12,4
3726,1269,2024-08-04,vip,ads,Hsinchu,card,15149.8,6,0.0125,4,8,3
3727,2400,2024-05-08,new,ads,Taichung,card,3214.9,2,0.1,2,5,2
3729,758,2024-03-16,new,social,Kaohsiung,card,5022.5,4,0.05,4,3,1
3730,2067,2024-08-19,growth,organic,Tainan,wallet,12085.7,4,0.09999999999999999,3,8,3
3731,1379,2024-01-24,growth,ads,Tainan,card,1860.3,2,0.025,1,1,1
3732,1509,2024-08-20,vip,ads,Kaohsiung,atm,11278.1,4,0.0875,4,8,3
